Station Category,Station #,Station Name,Katakana Name,Lat,Lon,Lat Degree,Lat Minute,Lon Degree,Lon Minute,Elevation,Precipitation,Wind,Teperature,Sunshine,Snowfall,,,,,Note 1,Note 2
a,0375,香取,カトリ,35.85833333,140.50166667,35,51.5,140,30.1,37,1,1,1,1,0,9999,99,99,2006年4月2日までの地点名「佐原」,,
a,0376,我孫子,アビコ,35.86333333,140.11000000,35,51.8,140,6.6,20,1,1,1,1,0,9999,99,99,,,
a,0377,東庄,トウノショウ,35.82166667,140.68500000,35,49.3,140,41.1,52,1,0,0,0,0,9999,99,99,,,
a,0378,成田,ナリタ,35.76333333,140.38500000,35,45.8,140,23.1,41,1,1,1,0,0,9999,99,99,,,
s,47648,銚子,チヨウシ,35.73833333,140.85666667,35,44.3,140,51.4,20.1,1,1,1,1,1,9999,99,99,,,
s,47682,千葉,チバ,35.60166667,140.10333333,35,36.1,140,6.2,3.5,1,1,1,1,1,9999,99,99,,,
a,0381,茂原,モバラ,35.41666667,140.31000000,35,25,140,18.6,9,1,1,1,1,0,9999,99,99,,,
a,0382,木更津,キサラヅ,35.36166667,139.94000000,35,21.7,139,56.4,60,1,1,1,1,0,9999,99,99,,,
a,0383,鋸南,キョナン,35.12166667,139.83666667,35,7.3,139,50.2,10,1,0,0,0,0,9999,99,99,2006年7月12日までの地点名「佐久間」,,
a,0384,鴨川,カモガワ,35.11166667,140.10000000,35,6.7,140,6,5,1,1,1,1,0,9999,99,99,,,
s,47674,勝浦,カツウラ,35.15000000,140.31166667,35,9,140,18.7,11.9,1,1,1,1,1,9999,99,99,,,
s,47672,館山,タテヤマ,34.98666667,139.86500000,34,59.2,139,51.9,5.8,1,1,1,1,1,9999,99,99,,,
a,0916,佐倉,サクラ,35.72833333,140.21166667,35,43.7,140,12.7,5,1,1,1,1,0,9999,99,99,,,
a,1003,横芝光,ヨコシバヒカリ,35.65666667,140.48000000,35,39.4,140,28.8,6,1,1,1,1,0,9999,99,99,2006年4月2日までの地点名「横芝」,,
a,1004,大多喜,オオタキ,35.25166667,140.21500000,35,15.1,140,12.9,70,1,0,0,0,0,9999,99,99,2004年3月17日までの地点名「黒原」,,
a,1236,船橋,フナバシ,35.71166667,140.04333333,35,42.7,140,2.6,28,1,1,1,1,0,9999,99,99,,,
a,1238,牛久,ウシク,35.39666667,140.14833333,35,23.8,140,8.9,30,1,1,1,1,0,9999,99,99,,,
a,1241,坂畑,サカハタ,35.23500000,140.09833333,35,14.1,140,5.9,120,1,1,1,1,0,9999,99,99,,,
a,0387,相模湖,サガミコ,35.61333333,139.19333333,35,36.8,139,11.6,188,1,0,0,0,0,9999,99,99,,,
a,0388,海老名,エビナ,35.43333333,139.38666667,35,26,139,23.2,18,1,1,1,1,0,9999,99,99,1985年1月8日までの地点名「厚木」,,
s,47670,横浜,ヨコハマ,35.43833333,139.65166667,35,26.3,139,39.1,39.1,1,1,1,1,1,9999,99,99,,,
a,0390,箱根,ハコネ,35.22166667,139.04166667,35,13.3,139,2.5,855,1,0,0,0,0,9999,99,99,,,
a,0391,江ノ島,エノシマ,35.29833333,139.48000000,35,17.9,139,28.8,60,1,1,1,1,0,1992,2,8,,,
a,0392,三浦,ミウラ,35.17833333,139.63000000,35,10.7,139,37.8,42,1,1,1,1,0,9999,99,99,,,
a,1005,相模原中央,サガミハラチュウオウ,35.57166667,139.37000000,35,34.3,139,22.2,149,1,0,0,0,0,9999,99,99,2006年4月2日までの地点名「相模原」,,
a,1006,日吉,ヒヨシ,35.55166667,139.65000000,35,33.1,139,39,57,1,0,0,0,0,9999,99,99,,,
a,1007,平塚,ヒラツカ,35.34500000,139.30500000,35,20.7,139,18.3,20,1,0,0,0,0,9999,99,99,,,
a,1008,小田原,オダワラ,35.27666667,139.15500000,35,16.6,139,9.3,14,1,1,1,1,0,9999,99,99,,,
a,1096,丹沢湖,タンザワコ,35.41000000,139.04333333,35,24.6,139,2.6,330,1,0,0,0,0,9999,99,99,1984年3月25日までの地点名「玄倉」,,
a,1443,辻堂,ツジドウ,35.32000000,139.45000000,35,19.2,139,27,5,1,1,1,1,0,9999,99,99,,,
a,0393,野沢温泉,ノザワオンセン,36.91166667,138.44166667,36,54.7,138,26.5,576,1,1,1,1,1,9999,99,99,,,
a,0394,信濃町,シナノマチ,36.80833333,138.19666667,36,48.5,138,11.8,685,1,1,1,1,1,9999,99,99,,,
a,0395,飯山,イイヤマ,36.87500000,138.37500000,36,52.5,138,22.5,313,1,1,1,1,1,9999,99,99,,,
a,0396,白馬,ハクバ,36.69833333,137.86166667,36,41.9,137,51.7,703,1,1,1,1,1,9999,99,99,,,
s,47610,長野,ナガノ,36.66166667,138.19166667,36,39.7,138,11.5,418.2,1,1,1,1,1,9999,99,99,,,
a,0398,笠岳,カサダケ,36.66666667,138.45666667,36,40,138,27.4,1490,1,0,0,0,0,9999,99,99,,,
a,0399,大町,オオマチ,36.52333333,137.83333333,36,31.4,137,50,784,1,1,1,1,1,9999,99,99,,,
a,0400,信州新町,シンシュウシンマチ,36.54833333,137.99666667,36,32.9,137,59.8,509,1,1,1,1,0,9999,99,99,,,
a,0401,四阿屋山,アズマヤサン,36.41833333,138.05500000,36,25.1,138,3.3,1387,1,0,0,0,0,1978,10,13,,,
a,0402,上田,ウエダ,36.40000000,138.26500000,36,24,138,15.9,502,1,1,1,1,0,9999,99,99,,,
a,0403,燕岳,ツバクロダケ,36.38833333,137.73833333,36,23.3,137,44.3,1840,1,0,0,0,0,2009,5,20,,,
a,0404,穂高,ホタカ,36.34333333,137.88166667,36,20.6,137,52.9,540,1,1,1,1,0,9999,99,99,,,
s,47622,軽井沢,カルイザワ,36.34166667,138.54666667,36,20.5,138,32.8,999.1,1,1,1,1,1,9999,99,99,,,
s,47618,松本,マツモト,36.24666667,137.97000000,36,14.8,137,58.2,610,1,1,1,1,1,9999,99,99,,,
a,0407,鹿教湯,カケユ,36.30166667,138.13666667,36,18.1,138,8.2,721,1,0,0,0,0,9999,99,99,,,
a,0408,佐久,サク,36.24666667,138.47666667,36,14.8,138,28.6,683,1,1,1,1,0,9999,99,99,,,
a,0409,高ボッチ,タカボッチ,36.15000000,138.04333333,36,9,138,2.6,1670,1,0,0,0,0,2009,5,20,,,
a,0410,茂来山,モライサン,36.10833333,138.53333333,36,6.5,138,32,1450,1,0,0,0,0,1982,11,5,,,
s,47620,諏訪,スワ,36.04500000,138.10833333,36,2.7,138,6.5,760.1,1,1,1,1,1,9999,99,99,,,
a,0412,八ケ岳,ヤツガタケ,36.02666667,138.31166667,36,1.6,138,18.7,1830,1,0,0,0,0,2003,10,6,,,
a,0413,木曽平沢,キソヒラサワ,35.98333333,137.83500000,35,59,137,50.1,900,1,1,1,1,0,9999,99,99,1977年6月1日までの地点名「奈良井」,2005年3月31日までの地点名「楢川」,
a,0414,原村,ハラムラ,35.97000000,138.22000000,35,58.2,138,13.2,1017,1,1,1,1,0,9999,99,99,,,
a,0415,野辺山,ノベヤマ,35.94833333,138.47166667,35,56.9,138,28.3,1350,1,1,1,1,0,9999,99,99,,,
a,0416,御嶽山,オンタケサン,35.87166667,137.50333333,35,52.3,137,30.2,2195,1,0,0,0,0,9999,99,99,,,
a,0417,木曽福島,キソフクシマ,35.84000000,137.68833333,35,50.4,137,41.3,750,1,1,1,1,0,9999,99,99,,,
a,0418,高遠,タカトウ,35.83833333,138.05666667,35,50.3,138,3.4,780,1,1,1,1,0,1993,2,4,,,
a,0419,入笠山,ニュウカサヤマ,35.89000000,138.15500000,35,53.4,138,9.3,1795,1,0,0,0,0,2003,10,6,,,
a,0420,宮田高原,ミヤタコウゲン,35.77333333,137.88500000,35,46.4,137,53.1,1660,1,0,0,0,0,9999,99,99,,,
a,0421,松峯,マツミネ,35.74000000,138.11833333,35,44.4,138,7.1,1920,1,0,0,0,0,1981,10,1,,,
a,0422,須原,スハラ,35.69833333,137.69166667,35,41.9,137,41.5,535,1,0,0,0,0,9999,99,99,,,
a,0423,摺古木山,スリコギヤマ,35.59333333,137.73333333,35,35.6,137,44,1700,1,0,0,0,0,2005,5,10,,,
a,0424,飯島,イイジマ,35.65333333,137.89833333,35,39.2,137,53.9,728,1,1,1,1,0,9999,99,99,,,
a,0425,笹山,ササヤマ,35.60833333,138.08500000,35,36.5,138,5.1,1732,1,0,0,0,0,1982,11,9,,,
s,47637,飯田,イイダ,35.52333333,137.82166667,35,31.4,137,49.3,516.4,1,1,1,1,1,9999,99,99,,,
a,0427,恵那山,エナサン,35.42833333,137.62000000,35,25.7,137,37.2,1602,1,0,0,0,0,1981,10,21,,,
a,0428,鶯巣,ウグス,35.26333333,137.83000000,35,15.8,137,49.8,265,1,0,0,0,0,1978,10,16,,,
a,0992,菅平,スガダイラ,36.53166667,138.32500000,36,31.9,138,19.5,1253,1,1,1,1,1,9999,99,99,,,
a,0993,東御,トウミ,36.38333333,138.38333333,36,23,138,23,958,1,1,1,1,0,9999,99,99,2004年3月31日までの地点名「東部町」,,
a,0994,上高地,カミコウチ,36.24833333,137.63333333,36,14.9,137,38,1510,1,0,0,0,0,9999,99,99,,,
a,1022,南木曽,ナギソ,35.61000000,137.62000000,35,36.6,137,37.2,560,1,1,1,1,0,9999,99,99,,,
a,1090,南小谷,ミナミオタリ,36.80000000,137.90500000,36,48,137,54.3,467,1,0,0,0,0,1983,10,13,,,
a,1162,鬼無里,キナサ,36.68833333,137.96500000,36,41.3,137,57.9,778,1,0,0,0,0,9999,99,99,,,
a,1300,立科,タテシナ,36.27166667,138.31333333,36,16.3,138,18.8,715,1,1,1,1,0,9999,99,99,,,
a,1312,奈川,ナガワ,36.08833333,137.68333333,36,5.3,137,41,1068,1,1,1,1,0,9999,99,99,,,
a,1314,開田高原,カイダコウゲン,35.93833333,137.60166667,35,56.3,137,36.1,1130,1,1,1,1,1,9999,99,99,2006年1月4日までの地点名「開田」,,
a,1317,浪合,ナミアイ,35.37333333,137.69166667,35,22.4,137,41.5,940,1,1,1,1,0,9999,99,99,,,
a,1319,辰野,タツノ,35.98166667,137.98333333,35,58.9,137,59,729,1,1,1,1,0,9999,99,99,,,
a,1323,南信濃,ミナミシナノ,35.32166667,137.93166667,35,19.3,137,55.9,407,1,1,1,1,0,9999,99,99,,,
a,1339,阿南,アナン,35.31333333,137.81166667,35,18.8,137,48.7,610,1,0,0,0,0,9999,99,99,,,
a,1360,聖高原,ヒジリコウゲン,36.48666667,138.06833333,36,29.2,138,4.1,985,1,0,0,0,0,9999,99,99,,,
a,1392,網掛山,アミカケヤマ,35.44833333,137.69666667,35,26.9,137,41.8,1120,1,0,0,0,0,2007,3,28,,,
a,1394,大鹿,オオシカ,35.55666667,138.04000000,35,33.4,138,2.4,718,1,0,0,0,0,9999,99,99,,,
a,1397,杉島,スギシマ,35.72666667,138.09333333,35,43.6,138,5.6,905,1,0,0,0,0,9999,99,99,,,
a,1399,十石峠,ジッコクトウゲ,36.10833333,138.64500000,36,6.5,138,38.7,1370,1,0,0,0,0,2003,10,6,,,
a,1411,小谷,オタリ,36.82166667,137.93000000,36,49.3,137,55.8,550,1,0,0,0,1,9999,99,99,,,
a,1445,伊那,イナ,35.82666667,137.95333333,35,49.6,137,57.2,633,1,1,1,1,0,9999,99,99,,,
a,1529,松本今井,マツモトイマイ,36.16666667,137.92166667,36,10,137,55.3,658,1,1,1,0,0,9999,99,99,,,
a,1549,北相木,キタアイキ,36.07166667,138.61166667,36,4.3,138,36.7,1185,1,0,0,0,0,9999,99,99,,,
a,1550,白樺湖,シラカバコ,36.10500000,138.22833333,36,6.3,138,13.7,1440,1,0,0,0,0,9999,99,99,,,
a,1551,高遠,タカトオ,35.95333333,138.10833333,35,57.2,138,6.5,1075,1,0,0,0,0,9999,99,99,,,
a,1591,宮田,ミヤダ,35.75166667,137.91166667,35,45.1,137,54.7,717,1,0,0,0,0,2007,11,5,,,
a,1659,王滝大又,オウタキオオマタ,35.82666667,137.55166667,35,49.6,137,33.1,1035,1,0,0,0,0,2015,10,30,,,
a,1659,王滝大又,オウタキオオマタ,35.82666667,137.55166667,35,49.6,137,33.1,1035,1,0,0,0,0,2015,10,30,,,
a,0429,剣ノ峰,ケンノミネ,35.82833333,138.64000000,35,49.7,138,38.4,1735,1,0,0,0,0,2008,10,21,,,
a,0430,日向山,ヒナタヤマ,35.79833333,138.28666667,35,47.9,138,17.2,1180,1,0,0,0,0,2009,11,2,,,
a,0431,大菩薩,ダイボサツ,35.73500000,138.83666667,35,44.1,138,50.2,1684,1,0,0,0,0,2008,3,19,,,
s,47638,甲府,コウフ,35.66666667,138.55333333,35,40,138,33.2,272.8,1,1,1,1,1,9999,99,99,,,
a,0433,勝沼,カツヌマ,35.66333333,138.72500000,35,39.8,138,43.5,394,1,1,1,1,0,9999,99,99,,,
a,0434,大月,オオツキ,35.60833333,138.93833333,35,36.5,138,56.3,364,1,1,1,1,0,9999,99,99,,,
a,0435,八町山,ハッチョウヤマ,35.54333333,138.41166667,35,32.6,138,24.7,930,1,0,0,0,0,2013,3,13,,,
a,0436,古関,フルセキ,35.52833333,138.61500000,35,31.7,138,36.9,552,1,1,1,1,0,9999,99,99,2006年2月28日までの地点名「上九一色」,,
s,47640,河口湖,カワグチコ,35.50000000,138.76000000,35,30,138,45.6,859.6,1,1,1,1,1,9999,99,99,1968年3月29日までの地点名「船津」,,
a,0438,山中,ヤマナカ,35.43666667,138.83666667,35,26.2,138,50.2,992,1,1,1,1,0,9999,99,99,,,
a,0439,南部,ナンブ,35.28833333,138.44500000,35,17.3,138,26.7,141,1,1,1,1,0,9999,99,99,,,
a,1023,大泉,オオイズミ,35.86166667,138.38666667,35,51.7,138,23.2,867,1,1,1,1,0,9999,99,99,,,
a,1024,韮崎,ニラサキ,35.69333333,138.44833333,35,41.6,138,26.9,341,1,1,1,1,0,9999,99,99,,,
a,1165,上野原,ウエノハラ,35.62000000,139.10500000,35,37.2,139,6.3,187,1,0,0,0,0,9999,99,99,,,
a,1234,切石,キリイシ,35.46666667,138.44166667,35,28,138,26.5,226,1,1,1,1,0,9999,99,99,2004年9月30日までの地点名「中富」,,
s,47639,富士山,フジサン,35.36000000,138.72666667,35,21.6,138,43.6,3775.1,1,1,1,1,1,9999,99,99,,,
a,1599,乙女湖,オトメコ,35.80666667,138.65500000,35,48.4,138,39.3,1465,1,0,0,0,0,9999,99,99,,,
a,1599,乙女湖,オトメコ,35.80666667,138.65500000,35,48.4,138,39.3,1465,1,0,0,0,0,9999,99,99,,,
a,1640,富士川,フジカワ,35.56166667,138.44833333,35,33.7,138,26.9,295,1,0,0,0,0,9999,99,99,,,
a,0440,白糸,シライト,35.31166667,138.57833333,35,18.7,138,34.7,530,1,0,0,0,0,9999,99,99,,,
a,0441,御殿場,ゴテンバ,35.30500000,138.92666667,35,18.3,138,55.6,472,1,1,1,1,0,9999,99,99,,,
a,0442,富士,フジ,35.18500000,138.66333333,35,11.1,138,39.8,66,1,1,1,1,0,9999,99,99,2007年3月26日までの地点名「吉原」,,
s,47657,三島,ミシマ,35.11333333,138.92500000,35,6.8,138,55.5,20.5,1,1,1,1,1,9999,99,99,,,
a,0444,越木平,コシキダイラ,35.01000000,137.98000000,35,0.6,137,58.8,552,1,0,0,0,0,9999,99,99,,,
a,0445,川根本町,カワネホンチョウ,35.10166667,138.12833333,35,6.1,138,7.7,290,1,1,1,1,0,9999,99,99,2005年10月2日までの地点名「本川根」,,
a,0446,大山,オオヤマ,35.05166667,138.28166667,35,3.1,138,16.9,880,1,0,0,0,0,1991,3,14,,,
s,47668,網代,アジロ,35.04500000,139.09166667,35,2.7,139,5.5,66.9,1,1,1,1,1,9999,99,99,,,
a,0448,高根山,タカネサン,34.97500000,138.19666667,34,58.5,138,11.8,415,1,0,0,0,0,9999,99,99,,,
s,47656,静岡,シズオカ,34.97500000,138.40333333,34,58.5,138,24.2,14.1,1,1,1,1,1,9999,99,99,,,
a,0450,霧山,キリヤマ,34.87500000,137.69166667,34,52.5,137,41.5,405,1,0,0,0,0,1981,11,19,,,
a,0451,天竜,テンリュウ,34.89000000,137.81333333,34,53.4,137,48.8,61,1,1,1,1,0,9999,99,99,,,
a,0452,島田,シマダ,34.84000000,138.14333333,34,50.4,138,8.6,80,1,0,0,0,0,1978,12,18,,,
a,0453,湯ケ島,ユガシマ,34.90000000,138.92500000,34,54,138,55.5,165,1,0,0,0,0,9999,99,99,,,
a,0454,天城山,アマギサン,34.87166667,139.02333333,34,52.3,139,1.4,1066,1,0,0,0,0,9999,99,99,,,
s,47654,浜松,ハママツ,34.75333333,137.71166667,34,45.2,137,42.7,45.9,1,1,1,1,1,9999,99,99,,,
a,0456,松崎,マツザキ,34.75500000,138.78333333,34,45.3,138,47,4,1,1,1,1,0,9999,99,99,,,
a,0457,稲取,イナトリ,34.78166667,139.04833333,34,46.9,139,2.9,130,1,1,1,1,0,9999,99,99,,,
s,47655,御前崎,オマエザキ,34.60333333,138.21166667,34,36.2,138,12.7,44.7,1,1,1,1,1,9999,99,99,,,
s,47666,石廊崎,イロウザキ,34.60333333,138.84166667,34,36.2,138,50.5,54.7,1,1,1,1,1,9999,99,99,1968年3月29日までの地点名「長津呂」,,
a,0986,佐久間,サクマ,35.05666667,137.76166667,35,3.4,137,45.7,150,1,1,1,1,0,9999,99,99,,,
a,0987,土肥,トイ,34.87666667,138.76166667,34,52.6,138,45.7,92,1,0,0,0,0,9999,99,99,,,
a,0988,三ヶ日,ミッカビ,34.80166667,137.55666667,34,48.1,137,33.4,2,1,0,0,0,0,9999,99,99,2007年3月31日までの地点名「三ケ日」,,
a,0989,掛川,カケガワ,34.78000000,137.96666667,34,46.8,137,58,23,1,0,0,0,0,9999,99,99,,,
a,1105,熊,クマ,34.95833333,137.73333333,34,57.5,137,44,375,1,0,0,0,0,9999,99,99,,,
a,1106,三倉,ミクラ,34.96000000,137.94333333,34,57.6,137,56.6,121,1,0,0,0,0,1978,1,9,,,
a,1114,梅ケ島,ウメガシマ,35.23666667,138.34166667,35,14.2,138,20.5,430,1,0,0,0,0,9999,99,99,,,
a,1243,清水,シミズ,35.05333333,138.52166667,35,3.2,138,31.3,3,1,1,1,1,0,9999,99,99,,,
a,1244,磐田,イワタ,34.69166667,137.88000000,34,41.5,137,52.8,3,1,1,1,1,0,9999,99,99,2005年7月6日までの地点名「福田」,,
a,1335,菊川牧之原,キクガワマキノハラ,34.78500000,138.13833333,34,47.1,138,8.3,191,1,1,1,1,0,9999,99,99,2005年10月2日までの地点名「牧の原」,,
a,1338,井川,イカワ,35.21666667,138.22166667,35,13,138,13.3,755,1,1,1,1,0,9999,99,99,,,
a,1393,三倉,ミクラ,34.89500000,137.94000000,34,53.7,137,56.4,114,1,0,0,0,0,9999,99,99,,,
a,1440,鍵穴,カギアナ,35.04833333,138.24666667,35,2.9,138,14.8,160,1,0,0,0,0,9999,99,99,,,
a,1601,静岡空港,シズオカクウコウ,34.79500000,138.18833333,34,47.7,138,11.3,132,1,1,1,0,0,9999,99,99,,,
a,1601,静岡空港,シズオカクウコウ,34.79500000,138.18833333,34,47.7,138,11.3,132,1,1,1,0,0,9999,99,99,,,
a,0460,一宮,イチノミヤ,35.29833333,136.85333333,35,17.9,136,51.2,11,1,0,0,0,0,9999,99,99,,,
a,0461,豊山,トヨヤマ,35.25500000,136.92333333,35,15.3,136,55.4,14,1,1,1,0,0,2005,2,17,,,
a,0462,茶臼山,チャウスヤマ,35.22000000,137.66000000,35,13.2,137,39.6,1216,1,0,0,0,0,9999,99,99,,,
s,47636,名古屋,ナゴヤ,35.16666667,136.96500000,35,10,136,57.9,51.1,1,1,1,1,1,9999,99,99,,,
a,0464,豊田,トヨタ,35.13166667,137.17666667,35,7.9,137,10.6,75,1,1,1,1,0,9999,99,99,,,
a,0465,東海,トウカイ,35.02333333,136.90166667,35,1.4,136,54.1,10,1,1,1,1,0,2012,10,17,,,
a,0466,出来山,デキヤマ,35.09500000,137.41666667,35,5.7,137,25,946,1,0,0,0,0,2005,12,5,,,
a,0467,岡崎,オカザキ,34.91833333,137.19333333,34,55.1,137,11.6,47,1,1,1,1,0,9999,99,99,,,
a,0468,作手,ツクデ,34.97666667,137.42500000,34,58.6,137,25.5,532,1,0,0,0,0,9999,99,99,,,
a,0469,一色,イッシキ,34.81166667,137.02833333,34,48.7,137,1.7,12,1,0,0,0,0,9999,99,99,1995年12月25日までの地点名「西尾」,,
a,0470,豊橋,トヨハシ,34.75000000,137.34166667,34,45,137,20.5,3,1,1,1,1,0,9999,99,99,,,
s,47653,伊良湖,イラコ,34.62833333,137.09333333,34,37.7,137,5.6,6.2,1,1,1,1,1,9999,99,99,,,
a,0472,田原,タハラ,34.62666667,137.22166667,34,37.6,137,13.3,45,1,0,0,0,0,9999,99,99,,,
a,0982,稲武,イナブ,35.21166667,137.50666667,35,12.7,137,30.4,505,1,1,1,1,0,9999,99,99,,,
a,0983,蟹江,カニエ,35.13666667,136.79166667,35,8.2,136,47.5,2,1,0,0,0,0,9999,99,99,,,
a,0984,南知多,ミナミチタ,34.74000000,136.93833333,34,44.4,136,56.3,16,1,1,1,1,0,9999,99,99,,,
a,1166,小原,オバラ,35.22833333,137.28500000,35,13.7,137,17.1,290,1,0,0,0,0,9999,99,99,,,
a,1341,鳳来,ホウライ,34.93166667,137.57500000,34,55.9,137,34.5,81,1,1,1,1,0,2002,12,24,,,
a,1344,蒲郡,ガマゴオリ,34.84500000,137.21666667,34,50.7,137,13,55,1,1,1,1,0,9999,99,99,,,
a,1346,愛西,アイサイ,35.21666667,136.69833333,35,13,136,41.9,5,1,1,1,1,0,9999,99,99,2005年3月31日までの地点名「八開」,,
a,1541,新城,シンシロ,34.90666667,137.51833333,34,54.4,137,31.1,53,1,1,1,1,0,9999,99,99,,,
a,1555,セントレア,セントレア,34.85833333,136.80500000,34,51.5,136,48.3,4,1,1,1,0,0,9999,99,99,,,
a,1576,阿蔵,アゾウ,35.07833333,137.41333333,35,4.7,137,24.8,613,1,0,0,0,0,9999,99,99,,,
a,1638,大府,オオブ,34.99500000,136.94333333,34,59.7,136,56.6,32,1,1,1,1,0,9999,99,99,,,
a,1638,大府,オオブ,34.99500000,136.94333333,34,59.7,136,56.6,32,1,1,1,1,0,9999,99,99,,,
a,0473,神岡,カミオカ,36.32166667,137.30833333,36,19.3,137,18.5,455,1,1,1,1,1,9999,99,99,,,
a,0474,流葉山,ナガレハヤマ,36.32666667,137.24833333,36,19.6,137,14.9,1280,1,0,0,0,0,1982,10,19,,,
a,0475,森茂,モリモ,36.17500000,137.02500000,36,10.5,137,1.5,1262,1,0,0,0,0,1990,10,11,,,
s,47617,高山,タカヤマ,36.15500000,137.25333333,36,9.3,137,15.2,560,1,1,1,1,1,9999,99,99,,,
a,0477,乗鞍岳,ノリクラダケ,36.12166667,137.55666667,36,7.3,137,33.4,2730,1,0,0,0,0,2005,5,10,,,
a,0478,大日岳,ダイニチダケ,36.02166667,136.85333333,36,1.3,136,51.2,1280,1,0,0,0,0,1979,10,24,,,
a,0479,新渕山,アラブチヤマ,36.03166667,136.97500000,36,1.9,136,58.5,1145,1,0,0,0,0,1981,10,16,,,
a,0480,船山,フナヤマ,36.03500000,137.26000000,36,2.1,137,15.6,880,1,0,0,0,0,9999,99,99,,,
a,0481,白尾山,シラオサン,35.90333333,136.94833333,35,54.2,136,56.9,1272,1,0,0,0,0,1976,11,1,,,
a,0482,白鳥,シロトリ,35.86833333,136.86333333,35,52.1,136,51.8,372,1,1,1,1,0,1978,11,1,,,
a,0483,萩原,ハギワラ,35.88833333,137.20666667,35,53.3,137,12.4,425,1,1,1,1,0,9999,99,99,,,
a,0484,蕪山,カブラヤマ,35.73500000,136.79833333,35,44.1,136,47.9,1069,1,0,0,0,0,2005,12,5,,,
a,0485,八幡,ハチマン,35.75666667,136.97833333,35,45.4,136,58.7,250,1,1,1,1,0,9999,99,99,,,
a,0486,樽見,タルミ,35.63833333,136.60333333,35,38.3,136,36.2,190,1,1,1,1,1,9999,99,99,,,
a,0487,金山,カナヤマ,35.66166667,137.16000000,35,39.7,137,9.6,233,1,1,1,1,0,9999,99,99,,,
a,0488,三界山,サンガイヤマ,35.65000000,137.51666667,35,39,137,31,1117,1,0,0,0,0,1981,10,26,,,
a,0489,権現山,ゴンゲンヤマ,35.58166667,136.50166667,35,34.9,136,30.1,750,1,0,0,0,0,1981,10,30,,,
a,0490,伽藍,ガラン,35.51500000,137.23000000,35,30.9,137,13.8,650,1,0,0,0,0,9999,99,99,,,
a,0491,美濃加茂,ミノカモ,35.44500000,137.00500000,35,26.7,137,0.3,74,1,1,1,1,0,9999,99,99,,,
a,0492,柄石峠,ガライシトウゲ,35.40333333,137.20666667,35,24.2,137,12.4,365,1,0,0,0,0,2009,11,2,,,
a,0493,恵那,エナ,35.44666667,137.40333333,35,26.8,137,24.2,315,1,1,1,1,0,9999,99,99,,,
a,0494,中津川,ナカツガワ,35.47666667,137.48666667,35,28.6,137,29.2,378,1,1,1,1,0,9999,99,99,,,
a,0495,関ケ原,セキガハラ,35.36333333,136.46666667,35,21.8,136,28,130,1,1,1,1,1,9999,99,99,,,
a,0496,大垣,オオガキ,35.34666667,136.62000000,35,20.8,136,37.2,6,1,1,1,1,0,9999,99,99,,,
s,47632,岐阜,ギフ,35.40000000,136.76166667,35,24,136,45.7,12.7,1,1,1,1,1,9999,99,99,,,
a,0498,三森山,ミツモリサン,35.37666667,137.52666667,35,22.6,137,31.6,1130,1,0,0,0,0,2009,11,2,,,
a,1057,美濃,ミノ,35.55500000,136.91000000,35,33.3,136,54.6,68,1,1,1,1,0,9999,99,99,,,
a,1058,多治見,タジミ,35.34666667,137.10833333,35,20.8,137,6.5,120,1,1,1,1,0,9999,99,99,,,
a,1059,上石津,カミイシヅ,35.29500000,136.47333333,35,17.7,136,28.4,100,1,0,0,0,0,9999,99,99,,,
a,1061,栃尾,トチオ,36.24833333,137.50333333,36,14.9,137,30.2,765,1,1,1,1,0,9999,99,99,,,
a,1066,宮地,ミヤジ,35.76333333,137.28833333,35,45.8,137,17.3,450,1,1,1,1,0,9999,99,99,,,
a,1153,平井,ヒライ,35.56666667,136.72833333,35,34,136,43.7,325,1,0,0,0,0,2009,11,2,,,
a,1299,長滝,ナガタキ,35.92333333,136.83166667,35,55.4,136,49.9,430,1,1,1,1,1,9999,99,99,,,
a,1301,揖斐川,イビガワ,35.48500000,136.56666667,35,29.1,136,34,45,1,1,1,1,0,9999,99,99,,,
a,1305,六厩,ムマヤ,36.06000000,137.03500000,36,3.6,137,2.1,1015,1,1,1,1,0,9999,99,99,,,
a,1306,白川,シラカワ,36.27333333,136.89666667,36,16.4,136,53.8,478,1,1,1,1,1,9999,99,99,,,
a,1308,河合,カワイ,36.30500000,137.10000000,36,18.3,137,6,471,1,1,1,1,1,9999,99,99,,,
a,1311,宮之前,ミヤノマエ,36.01500000,137.38833333,36,0.9,137,23.3,930,1,1,1,1,0,9999,99,99,,,
a,1313,黒川,クロカワ,35.59833333,137.31833333,35,35.9,137,19.1,517,1,1,1,1,0,9999,99,99,,,
a,1363,大日,ダイニチ,36.01833333,136.88166667,36,1.1,136,52.9,1178,1,0,0,0,0,1990,10,15,,,
a,1384,付知,ツケチ,35.66166667,137.42666667,35,39.7,137,25.6,461,1,0,0,0,0,9999,99,99,,,
a,1387,御母衣,ミボロ,36.14666667,136.90833333,36,8.8,136,54.5,640,1,0,0,0,0,9999,99,99,,,
a,1390,小津,オヅ,35.56166667,136.54000000,35,33.7,136,32.4,573,1,0,0,0,0,2009,11,2,,,
